cid,GATS5m,GATS8p,MATS7i,nCt,nRCOOR
137291665,0.662856701039548,0.3493850313883895,0.4754060822842171,0.0,0.5
6439190,0.4451863910665738,0.4708005016921526,0.6201042835569085,0.1428571428571428,0.0
44378733,0.4924099371772827,0.2513764414565774,0.420279969261962,0.0,0.0
5272236,0.7101335231360505,0.317140355101083,0.5471146636803442,0.0,0.0
16756529,0.492556138499452,0.3592054507953264,0.6562061607162277,0.0,0.0
5272224,0.3169701141534932,0.2691416025751116,0.5235368116925356,0.0,0.0
135542177,0.5830678954549855,0.391030255956905,0.2412308831869934,0.1428571428571428,0.0
16756530,0.4890659407746378,0.3538797623121569,0.6500698918250912,0.0,0.0
6479195,0.5140132914714037,0.3886663835884113,0.6792124444838985,0.0,0.0
454239,0.4953333062983714,0.2569693553207198,0.4907214298656083,0.1428571428571428,0.0
25190991,0.6068150123730308,0.291091609271581,0.5431723625761462,0.2857142857142857,0.25
137659149,0.6767613099614491,0.2366699073752352,0.4505460340887257,0.2857142857142857,0.5
44378784,0.5330995702193368,0.2688447262259125,0.5424245330445152,0.1428571428571428,0.0
71460121,0.6477186674662595,0.2127993942851301,0.2513111194217436,0.0,0.5
122192834,0.2378041529909662,0.3030856763354714,0.6068151699721541,0.0,0.0
65049,0.5095767976738234,0.2688430265514956,0.4730862133102699,0.0,0.0
9955646,0.7107519156156445,0.3458504306232489,0.6466101278883551,0.0,0.0
16756757,0.4994982569876288,0.3215074423744916,0.5323327205727368,0.0,0.0
5271138,0.7479536552303976,0.3246914418473426,0.6235420094631728,0.0,0.0
53248687,0.578365434047068,0.2377239954688327,0.2684585420315976,0.0,0.0
11253110,0.4208857451693698,0.2527291896484978,0.2702404690836115,0.1428571428571428,0.0
44591202,0.5001298454853067,0.2875498921513761,0.3943318410844036,0.1428571428571428,0.0
11206609,0.5199614433511001,0.350428285664095,0.3741759498784655,0.1428571428571428,0.0
45269251,0.5397570204162194,0.2940774705211348,0.4201902203661927,0.1428571428571428,0.0
53249145,0.567435118440249,0.2324247803099964,0.2417443463621686,0.0,0.0
484046,0.3920909640526663,0.2981353013528518,0.3341002345892083,0.0,0.0
164614303,0.4950236481021873,0.3103015437203119,0.6140937739822508,0.0,0.0
507244,0.211278252649361,0.3031406808480293,0.6325891426318304,0.0,0.0
15958370,0.592715662018673,0.3057894882478726,0.6352962098552041,0.0,0.0
45270933,0.447792943737947,0.2391567507134075,0.3177028506624959,0.1428571428571428,0.0
16735236,0.4882170344396201,0.3843592250366191,0.9337750520288268,0.0,0.0
145965077,0.6554106452579705,0.3338125948921694,0.4053528884380936,0.0,0.25
134382709,0.6659271641887516,0.3566489255195968,0.4829631129750069,0.0,0.5
145972873,0.6554106452579705,0.3338125948921694,0.4053528884380936,0.0,0.25
472370,0.620563677441728,0.2616305455759012,0.4950617367581817,0.1428571428571428,0.0
5272226,0.3169701141534932,0.2691416025751116,0.5235368116925357,0.0,0.0
164616264,0.4989476005051874,0.3107149204549196,0.6170905541794464,0.0,0.0
145976238,0.5806845990554163,0.2301895615949002,0.1947199673260579,0.2857142857142857,0.5
44378906,0.5058068402770257,0.3672481897953001,0.5592967438243752,0.0,0.0
493474,0.5070371714824043,0.3277618229617178,0.5941343966317413,0.0,0.0
22012706,0.6247180148158727,0.2878562778998873,0.4836118724309901,0.0,0.0
5272242,0.7180981450763739,0.341672894992263,0.6798795681064078,0.0,0.0
137291676,0.662856701039548,0.3493850313883895,0.4754060822842171,0.0,0.5
11169170,0.6614279396546021,0.3686818815648359,0.7859306536964327,0.0,0.25
493483,0.5029537309730826,0.3426731952161441,0.5882067864503971,0.0,0.0
492106,0.5145428694498972,0.3307642939432888,0.593477951157925,0.0,0.0
513143,0.5402790443221955,0.3241492721178858,0.5933290827265751,0.1428571428571428,0.0
90662950,0.5244336489329453,0.454497011075457,0.6425605068645088,0.0,0.0
10195634,0.4857763493470157,0.3080144942293777,0.6102065385436288,0.0,0.0
16756864,0.5457755372159476,0.3476364611615617,0.691193664933226,0.0,0.0
5272234,0.7183780068919515,0.3883417716429377,0.6412918024371805,0.0,0.0
6474951,0.5137997790112434,0.4705547423753752,0.6666718989356025,0.0,0.0
5272232,0.7262840682667024,0.319968985261588,0.4290283222866736,0.0,0.0
145980504,0.5428499640863169,0.3579001038868543,0.5054310735386294,0.0,0.5
5272222,0.7719087260785307,0.3241420378843727,0.5609777839676933,0.0,0.0
5272233,0.6877707761223337,0.3934865293935173,0.5675934311327988,0.0,0.0
10072152,0.7178567010588268,0.3147030428835639,0.7173416184879885,0.0,0.0
10066295,0.5119724291739609,0.322922058502035,0.4940225628564532,0.0,0.0
507243,0.3910539199796528,0.3265641186371167,0.6030915583065966,0.0,0.0
10185854,0.3818324845780908,0.3085073537331197,0.4057950247289948,0.0,0.0
493633,0.7340054885346309,0.3022197707889524,0.6285690937580243,0.0,0.0
493628,0.7650500753047749,0.2499094907147416,0.7277237296043199,0.0,0.0
493632,0.7242723485979092,0.2487918346574881,0.4622951465544453,0.0,0.0
493627,0.8360803850384849,0.2036862435220186,0.4807856588183958,0.0,0.0
493636,0.7294936025116571,0.2605166701100163,0.5918502704379311,0.0,0.0
466143,0.7981307111939798,0.2454958103782628,0.4950506115808538,0.0,0.0
135976849,0.6006430232329033,0.2885619829054953,0.3471286740891358,0.1428571428571428,0.0
466142,0.7697498989550224,0.2783433985645894,0.54855623679232,0.0,0.0
44276333,0.4463150558774928,0.2538496413473353,0.5692687512672224,0.0,0.0
493062,0.6995796258998964,0.276314108931569,0.688082610439519,0.0,0.0
493625,0.7006412969210126,0.2768870745787183,0.7597204877591068,0.0,0.25
493631,0.7246101489067128,0.2843537726499064,0.5906458486892348,0.0,0.25
513266,0.6969581133462153,0.2410280804497297,0.4441698891100255,0.0,0.0
135435074,0.6883701143598246,0.239467793763446,0.7836309015038659,0.0,0.0
135483761,0.6976097770998432,0.2819319223533744,0.8023436809077327,0.0,0.0
493052,0.5618695964822332,0.4005242321661121,0.5440249017476021,0.0,0.0
455705,0.6882216042970274,0.2609997317880886,0.8625734746248579,0.0,0.0
513272,0.6675548791150399,0.2701340451082562,0.2848898289494578,0.0,0.0
493047,0.7064090672717209,0.276622108366345,0.6941603052690424,0.0,0.0
493629,0.7388289778383275,0.2540845075891724,0.6825723751101889,0.0,0.0
72828,0.5864056918228975,0.2814018365883372,0.500580922026741,0.0,0.0
493044,0.6623892272105492,0.4251395797657286,0.5028007731296396,0.0,0.0
135509791,0.8512417897077766,0.0,0.7086776007867595,0.0,0.0
493046,0.6726344232623688,0.3817386803711931,0.3788325704392605,0.0,0.0
44276345,0.4563660994391676,0.0952141568594173,0.7942604149062694,0.0,0.0
135668177,0.5852171297325836,0.4041728118058005,0.4908165552284553,0.0,0.0
44276267,0.5082069713492148,0.4000499536155178,0.4582509922527691,0.0,0.0
493043,0.6298833308793075,0.3727219770250601,0.8481453261801218,0.0,0.0
493060,0.7452307194347373,0.311435779809054,0.5424067835549555,0.0,0.0
6312482,0.6393778489524352,0.3904303578173914,0.2976061560483023,0.1428571428571428,0.0
6531437,0.6393778489524352,0.3904303578173914,0.2976061560483023,0.1428571428571428,0.0
493061,0.7452307194347373,0.311435779809054,0.5424067835549555,0.0,0.0
513270,0.6298151086819537,0.2235248846121885,0.2775971931113714,0.0,0.0
135431272,0.845700535244132,0.0,0.5910097388562874,0.0,0.0
493637,0.7814568267839955,0.3039551519284722,0.6211016307894582,0.0,0.0
44337954,0.5343371094607289,0.2918063873496292,0.3636496808630933,0.0,0.0
493634,0.6788046129140699,0.2623454875244735,0.6429812913145015,0.0,0.25
493626,0.7590959781741484,0.3014736855767798,0.5575260116093389,0.0,0.0
493635,0.7595912085630153,0.2830988590110703,0.5648506895039034,0.0,0.0
512367,0.8800298328079363,0.2796313253588191,0.5342244384220457,0.0,0.0
491419,0.7508563938320707,0.2513840582320464,0.5672201595869084,0.0,0.0
512358,0.6340561845954127,0.2980479921690936,0.495348289910602,0.0,0.0
512366,0.721709463591349,0.2824115069008879,0.4821762077794008,0.0,0.0
512361,0.6879866802287116,0.2734831626815511,0.6121641248622001,0.0,0.0
512362,0.7057221609473742,0.2513840582320464,0.6206867760501195,0.0,0.0
501927,0.4628654493110028,0.2779504908907962,0.4598195177373673,0.0,0.0
491418,0.7471359027769058,0.2981733578301356,0.5056592987861761,0.0,0.0
513267,0.7177213028906777,0.2914487154700504,0.7295534838170983,0.0,0.0
5496275,0.7709858718659344,0.278160630402995,0.7307296509197454,0.0,0.0
513258,0.6856724676575044,0.2404465707024926,0.565598452882635,0.0,0.0
5496273,0.7323741534442563,0.240869599430595,0.5805182046335564,0.0,0.0
455703,0.6908385741651324,0.2617210360970708,0.805810778041064,0.0,0.0
513256,0.6966760165161091,0.2185813326837755,0.7722218170460815,0.0,0.0
5496274,0.7605007205684069,0.2892722223906759,0.7822829664479751,0.0,0.0
512363,0.7174381780766744,0.2208824958166805,0.6227894803339987,0.0,0.0
512368,0.9085734925496912,0.2570060410420947,0.7470702683280717,0.0,0.0
512355,0.7012226908622866,0.3084994707393129,0.5101188559166224,0.0,0.0
512365,0.7317968601939203,0.3174092937627689,0.4809839283313846,0.0,0.0
491420,0.8900944223749955,0.3002585074724293,0.6067731111039188,0.0,0.0
512364,1.0,0.3002585074724293,0.6637857623411896,0.0,0.0
512359,0.557205022299987,0.3171618167421266,0.5164802429383083,0.0,0.0
44338098,0.5623760569342414,0.3139600413251652,0.5882999978176132,0.0,0.0
54729986,0.5715176518436118,0.2525745753569534,0.4953616535957096,0.0,0.0
489670,0.5106856503152502,0.3259633842394364,0.5614167978525015,0.0,0.0
65510,0.5025650224798215,0.4327070445170823,0.5906517355152185,0.0,0.0
3385,0.5536396606468681,0.0,0.5910097388562874,0.0,0.0
482497,0.469950536292524,0.1884670793597704,0.5087505432901565,0.0,0.0
5282192,0.4682564825275987,0.3728040754583083,0.5854765493390198,0.0,0.0
21704,0.592874733090767,0.3606716111485142,0.4449762381559975,0.0,0.0
10715151,0.4749747209137892,0.726507312310543,0.5681289122220119,0.0,0.0
482505,0.4766389094705569,0.2528146557910569,0.4158507713898113,0.0,0.0
6475799,0.4652974256660226,0.2998143433036253,0.6074543022433103,0.0,0.0
5274348,0.5065708423520738,0.2445669413370033,0.4965484658548282,0.0,0.0
489672,0.4841893720524421,0.3481208806066633,0.5214911324316408,0.1428571428571428,0.0
3011377,0.6962186027125216,0.2621495150392751,0.5200171067177688,0.1428571428571428,0.0
512356,0.5293029049542063,0.3463080609326427,0.6471428160911914,0.0,0.0
3011373,0.6133035241118902,0.4122883861096305,0.6696668572898541,0.0,0.0
3011382,0.7229435372129156,0.2683375676756561,0.8431068552521921,0.0,0.0
135499552,0.6705308091125052,0.4029533158733591,0.7192082845539443,0.0,0.0
6474330,0.6801044316380345,0.2369175918308607,0.4956619185381981,0.0,0.0
6474323,0.6713119899968074,0.4177748535342024,0.732028861542963,0.0,0.0
6474311,0.6658850968831574,0.2483706223053197,0.4913475369784642,0.0,0.0
482507,0.5016419702654316,0.267537634468535,0.3551771017706523,0.0,0.0
482506,0.5016419702654316,0.267537634468535,0.3551771017706523,0.0,0.0
135398592,0.6041551544580345,0.3829982128105708,0.4827097662734941,0.0,0.0
54729987,0.5841136191332373,0.2558142226219564,0.4532699018231252,0.0,0.0
42637244,0.6105916329919768,0.2677221528484548,0.6707231663750484,0.1428571428571428,0.0
25197642,0.5604258656794914,0.2794175334089652,0.506455013311814,0.2857142857142857,0.25
25197514,0.5682186418744095,0.2865269309290714,0.5248708245282944,0.1428571428571428,0.25
6478043,0.4682564825275987,0.3728040754583083,0.5854765493390198,0.0,0.0
9841193,0.4145692171477733,0.3947564861679048,0.7432500462225975,0.1428571428571428,0.0
90663531,0.4947227926823747,0.330258270462845,0.6187354723241404,0.1428571428571428,0.0
46877020,0.4200120173593871,0.3828864896662245,0.7148781755118544,0.1428571428571428,0.0
44565555,0.5758840601854239,0.3385393645336225,0.5129729203661465,0.1428571428571428,0.0
24282881,0.4358011477843497,0.3575006628775821,0.4427749507065839,0.0,0.0
25197644,0.5656260204539195,0.2892453082288854,0.5561347173645688,0.1428571428571428,0.25
25197643,0.4638445820675738,0.2966682251220212,0.562036591515368,0.0,0.25
24285940,0.6163132513595364,0.3140901296202297,0.4699637162128082,0.2857142857142857,0.0
25197645,0.49644129485404,0.3058863675886316,0.4936670088530097,0.0,0.25
44565556,0.5751139400031899,0.3434377376370676,0.5795190368719967,0.1428571428571428,0.0
11546127,0.3857670054037311,0.3275656643361893,0.5825276410507924,0.0,0.0
451656,0.6262166738377763,0.323169345100114,0.4569972947800988,0.2857142857142857,0.0
135453973,0.4829361943098573,0.2580991242962151,0.4042286361322916,0.0,0.0
97188,0.6384678901150309,0.3911034120936641,0.4410550864375313,0.0,0.0
6475797,0.4657638740824426,0.2593163315283772,0.5641902432925129,0.0,0.0
482498,0.469950536292524,0.1884670793597704,0.5087505432901565,0.0,0.0
482504,0.4766389094705569,0.2528146557910569,0.4158507713898113,0.0,0.0
6532420,0.4652974256660226,0.2998143433036253,0.6074543022433103,0.0,0.0
6475798,0.4657638740824426,0.2593163315283772,0.5641902432925129,0.0,0.0
482499,0.4749747209137892,0.726507312310543,0.5681289122220119,0.0,0.0
482495,0.5065708423520738,0.2445669413370033,0.4965484658548282,0.0,0.0
512360,0.5670377534184695,0.3470316141652537,0.5734638680857158,0.0,0.0
42637318,0.6186685732724517,0.2541908925081617,0.5423938145135625,0.1428571428571428,0.0
44337871,0.6400167189245088,0.3760930240303216,0.6165674650693878,0.0,0.0
10738995,0.7768920464889689,0.2540934994010433,0.4221716243326762,0.0,0.0
513261,0.7364720990500115,0.2376083034198103,0.5520466598718206,0.0,0.0
513269,0.7295137417993683,0.2800754386015688,0.6923515090991936,0.0,0.0
513257,0.6975533541092696,0.275936564826729,0.7517300126647851,0.0,0.0
135480698,0.7663429637835609,0.2803173557336983,0.765534524337967,0.0,0.0
44338200,0.5750882746735722,0.2978001788500188,0.4876146850021841,0.0,0.0
44337953,0.5452190787802261,0.3255139709028966,0.5813833105439158,0.0,0.0
44337972,0.6503154496917158,0.2560918412468342,0.4272842837714476,0.0,0.0
44337969,0.2247092712656184,0.2630856018782473,0.4687009699526199,0.0,0.0
44338097,0.5607817277322947,0.3267070557722387,0.6074801758528457,0.0,0.0
44338214,0.5780542987498059,0.3033848884647389,0.4993783056602646,0.0,0.0
44337881,0.6031995040727886,0.3963796429572141,0.7185976476756892,0.0,0.0
44337950,0.5460009096014792,0.2556966130305027,0.2248734290062998,0.0,0.0
135400980,0.7288740707085002,0.2377114187758923,0.5725274910495707,0.0,0.0
513268,0.7018672180196357,0.2385316270229273,0.4283327531563864,0.0,0.0
42637316,0.6084544585064916,0.2851428041908784,0.5195945914841467,0.1428571428571428,0.0
42638110,0.5757296624139912,0.3366929094844809,0.5801941326006349,0.0,0.0
42637164,0.5875519267209401,0.3238248786585888,0.5521626342851491,0.0,0.0
42637317,0.6212504375988914,0.2659469216129057,0.6352333831823516,0.1428571428571428,0.0
42637243,0.5943176696905856,0.2960864546616875,0.55495246339362,0.1428571428571428,0.0
135480697,0.7288740707085002,0.2377114187758923,0.5725274910495707,0.0,0.0
10587450,0.5981103620468958,0.3371590731222529,0.6445237620910882,0.0,0.0
513271,0.6603488279845778,0.3433903298105845,0.4576619414695476,0.0,0.0
512357,0.6301533535214879,0.3972228466846779,0.4381727440732093,0.0,0.0
4472114,0.4582129272505899,0.486127108669859,0.5094276299572494,0.0,0.0
10019889,0.4893496508994476,0.3391844783661397,0.5520983303653707,0.0,0.0
512323,0.4992131483383982,0.3741976031090053,0.5891563681525467,0.0,0.0
10409079,0.54876763458927,0.3819336902981488,0.5566984793077074,0.0,0.0
10316159,0.5067317813788317,0.3802565100739155,0.6685576068697123,0.0,0.0
46876720,0.4127388832114772,0.4289540300381659,0.5918325002812393,0.0,0.0
46876710,0.2965947635950521,0.4392472609032952,0.6200262051330874,0.0,0.0
10382215,0.4999675997327367,0.3559098901591539,0.5191357779157839,0.0,0.0
10094536,0.2676980499427445,0.447660213930294,0.6613500557195358,0.0,0.0
515211,0.4792884618198135,0.3913098536764477,0.8020962803544326,0.0,0.0
515215,0.5572600256477258,0.3526859405010298,0.6438465684229258,0.0,0.0
515213,0.512738519056747,0.3644845032920424,0.5997418785619387,0.0,0.0
5905,0.5275939319183915,0.8171576728957153,0.576927576934356,0.0,0.0
22910966,0.6314984140997778,0.2372447540072397,0.4432975654873455,0.0,0.0
135450943,0.624424098941101,0.2456985155445066,0.5310390683202918,0.0,0.0
492032,0.6313081763750121,0.2614064502671516,0.5460460650392904,0.0,0.0
22910962,0.562589066987448,0.2989131800238585,0.5943291438901729,0.0,0.0
515216,0.5409663577230441,0.3250973544581291,0.585315101009055,0.0,0.0
3003375,0.7395542618441173,0.2376005899688841,0.622245971010941,0.0,0.0
3003376,0.7469506482694169,0.2548238990235504,0.554805239138924,0.0,0.0
3006476,0.7147685126321459,0.2730494431179642,0.5547780779087165,0.0,0.0
3006469,0.7904908977352381,0.2950996894594519,0.5740252045680068,0.0,0.0
3006466,0.7197278720785404,0.3725390624108169,0.5400983717176491,0.0,0.0
3003386,0.6406968152343374,0.2916636393778098,0.586751405555959,0.0,0.0
3006481,0.7597081649047596,0.3873784102968374,0.590083299650082,0.0,0.0
3006480,0.6927072828528896,0.2727576843379434,0.5650015648775075,0.0,0.0
3006472,0.7112094341805081,0.3107457382807056,0.5783552957846282,0.0,0.0
135446903,0.6325847534968889,0.3595032266585396,0.4344296290770598,0.0,0.0
135446904,0.6325847534968889,0.3595032266585396,0.4344296290770598,0.0,0.0
135446919,0.6325847534968889,0.3595032266585396,0.4344296290770598,0.0,0.0
44277171,0.5250302153786839,0.2710614020609193,0.557795869721006,0.0,0.0
481076,0.6075093065054017,0.4344344577019818,0.6263293718458964,0.0,0.0
5270680,0.4753550589388557,0.3043806140343669,0.4778771202798852,0.0,0.0
135435032,0.5737146144408276,0.2642717525273002,0.4353914041618886,0.0,0.0
5270677,0.5880722713878126,0.2898464382557487,0.4781937279281109,0.0,0.0
3006473,0.6862522436522698,0.2684002608269617,0.6025392254758368,0.0,0.0
3006478,0.7941608384361472,0.3779678417838275,0.5955379935735201,0.0,0.0
3006463,0.716802545507051,0.2340556656728931,0.5825819233159539,0.0,0.0
3006474,0.7020191569173039,0.2668203179462639,0.58441426998266,0.0,0.0
497006,0.4995438061230514,0.33238403285777,0.569701216051354,0.0,0.0
497000,0.489580814826329,0.3331650924018972,0.6668194294843139,0.0,0.0
497001,0.7053212846646589,0.2611255168317559,0.6083802268522565,0.0,0.0
497009,0.6440313133685193,0.2982332579989368,0.5271437205117211,0.0,0.0
497005,0.7550590915121782,0.3152672630839017,0.5714524737586802,0.0,0.0
497004,0.4630973362892627,0.3218644520475119,0.6280747952960903,0.0,0.0
15954710,0.7297870438943437,0.2614429558383135,0.5602638178635233,0.0,0.0
497007,0.6507753196279706,0.3172816109624749,0.6174273383826425,0.0,0.0
3006467,0.6367277811141112,0.2937424797257918,0.5739638083951488,0.0,0.0
3006479,0.820871581475718,0.3760124394476425,0.5724721194851365,0.0,0.0
3006477,0.6506448257703733,0.3129807419228526,0.60584739469927,0.0,0.0
3006475,0.7266749028847118,0.2493375568317317,0.6057002212336933,0.0,0.0
3006470,0.6854969692063363,0.2775624835304824,0.5749565235400704,0.0,0.0
3006468,0.773779337167776,0.2915775304673715,0.5570925895389879,0.0,0.0
3006471,0.8099204543717258,0.2984193987812902,0.5443599387640186,0.0,0.0
3003383,0.6469065030137666,0.2891218322129299,0.5707186542723919,0.0,0.0
3006465,0.8221019141090619,0.3178937279733408,0.5368940824402095,0.0,0.0
5270681,0.6786000700595665,0.4463072590929919,0.612156887186326,0.0,0.0
44304707,0.547430411483988,0.5057058911780166,0.2701273175940645,0.0,0.0
512350,0.4450485798660886,0.3746047601461701,0.5743822327727365,0.5714285714285714,0.0
10398047,0.5206545991620071,0.1649231517699206,0.7056841656889932,0.7142857142857142,0.0
10489838,0.6062379302688935,0.1928055125088646,0.7407475509840097,0.7142857142857142,0.0
10331033,0.5783677987935797,0.1203692388320068,0.6252488162965855,0.7142857142857142,0.0
512342,0.6347015277377894,0.2225439701116997,0.4113730805090448,0.4285714285714285,0.0
44340684,0.6020832380255268,0.3507228492492488,0.5983919281575794,0.8571428571428571,0.0
512344,0.6036587316203078,0.0,0.4503583758751783,0.5714285714285714,0.0
10846006,0.5337390348756217,0.2235760458748172,0.7935635039788107,0.7142857142857142,0.0
512345,0.6506100480078892,0.0,0.3286271651101268,0.5714285714285714,0.0
512351,0.5409161117225134,0.3293015514302582,0.4698922536296342,0.5714285714285714,0.0
511811,0.6157556502347691,0.0,0.4369390677762977,0.4285714285714285,0.0
512341,0.6283245732425282,0.1660269691048558,0.4027878339057722,0.4285714285714285,0.0
512343,0.541056888223497,0.0,0.631578099894246,0.5714285714285714,0.0
512352,0.5353630007909941,0.3504141820326837,0.5524061110883735,0.5714285714285714,0.0
44340940,0.6020832380255268,0.3507228492492488,0.5983919281575794,0.8571428571428571,0.0
512340,0.6239837548004359,0.0,0.2601901483684136,0.4285714285714285,0.0
512353,0.6731030208865637,0.2777555096410073,0.2889152296627586,0.4285714285714285,0.0
511742,0.5652811599831766,0.2852806742279683,0.4383659812627333,0.0,0.0
511749,0.5994843328201345,0.2519921630915399,0.487041689185853,0.0,0.0
511751,0.4532600035146463,0.3124690155858741,0.4666910099755006,0.0,0.0
511740,0.5956037704373598,0.2818576162693815,0.466517320664881,0.0,0.0
511746,0.539961530444643,0.3298164313603715,0.6012977897843362,0.0,0.0
326951,0.5635562127592464,0.2663120248356334,0.556805100300801,0.0,0.0
511743,0.5942593405160685,0.341480066227092,0.5813084037115626,0.0,0.0
511754,0.5077766719622556,0.4449597466294987,0.6763788065129912,0.0,0.0
511748,0.5682244964884038,0.3176493421246171,0.6017143311864797,0.0,0.0
511741,0.5278056533996487,0.3896901821201424,0.5439078488731682,0.0,0.0
511745,0.5211438124759794,0.3539731968655368,0.5755051710524524,0.0,0.0
511756,0.6098986142695307,0.3447541410758702,0.581438929599134,0.0,0.0
511750,0.625878041812233,0.2529634525658294,0.5017484297939052,0.0,0.0
511744,0.6244892004730195,0.3402445347399832,0.5870038014286679,0.0,0.0
37542,0.5919211173561633,0.3624689895337147,0.4323451179686375,0.0,0.0
511755,0.5909430080055782,0.3170117733284552,0.5552177066792253,0.0,0.0
511758,0.6210315006904963,0.2524613436804399,0.6233888040546196,0.0,0.0
511757,0.7964588607330226,0.2355908928111399,0.5829598726072143,0.0,0.0
511753,0.7864394862144513,0.313407103464691,0.4727728832508739,0.0,0.25
511752,0.4280090983970482,0.4072013484875417,0.5478961415660754,0.0,0.0
71525012,0.3675644469252646,0.3548244192561448,0.600400394262154,0.0,0.0
5304848,0.5358527576966908,0.3255687136028959,0.5097273940040118,0.0,0.0
71525015,0.4896637944457852,0.2900204153673433,0.4824237215836146,0.0,0.0
5306011,0.471096596462054,0.3639565988571351,0.7166852488976843,0.0,0.0
5306012,0.5922357295413009,0.2943053611247722,0.5587391787398597,0.0,0.0
5306010,0.51758981029907,0.3907618276471108,0.723647833214973,0.0,0.0
71525138,0.5457508905671384,0.3021964918943803,0.5302312529118638,0.0,0.0
5306016,0.5992970748321123,0.2899334404262034,0.2995200471274575,0.0,0.0
71525136,0.6249740890692913,0.2670866770296001,0.3849455223359087,0.0,0.0
71525097,0.6290177786546591,0.2546837261784107,0.2452109793260537,0.0,0.0
5302094,0.5381183668275793,0.3379274762642316,0.6026795032064769,0.0,0.0
71524969,0.5312295743697236,0.331011141807461,0.6039368558814333,0.0,0.0
71525054,0.6541354003413127,0.2398287699223832,0.4729882458181151,0.0,0.0
5303134,0.4809204869369866,0.3343042645635746,0.6053475074401781,0.0,0.0
71525057,0.5631751371283825,0.4021123242766611,0.8598335481237367,0.0,0.0
71525011,0.535123016685854,0.3415373865614151,0.6190981588426707,0.0,0.0
71525134,0.6109980192293151,0.2960915336679494,0.665271632372342,0.0,0.0
71525137,0.9635363077218996,0.2539712820876935,0.3060052706513138,0.0,0.0
71525014,0.5353761830600535,0.350736241305222,0.5612445030992465,0.0,0.0
71525010,0.4942050082711312,0.3360395695388291,0.5456914839918214,0.0,0.0
71525013,0.4858553583948512,0.3284260431155193,0.6133292772535696,0.0,0.0
71525096,0.5110960357600178,0.2949548494360514,0.5095963568663041,0.0,0.0
136232613,0.5854637054259388,0.3409551657840912,0.632387669115594,0.0,0.0
136232615,0.5917788135897012,0.3094215791564041,0.5647181295520854,0.0,0.0
136232614,0.6163988204641427,0.3211497265354531,0.5382744045305284,0.0,0.0
136232612,0.5840385755516856,0.3438930601210405,0.6265316021010705,0.0,0.0
136232616,0.5462688889801971,0.2938129171334774,0.5323745744849075,0.0,0.0
136276914,0.5427786778722473,0.352213584114995,0.6920977556998477,0.0,0.0
71525055,0.4694590759783211,0.3609679860095206,0.6567803222244096,0.0,0.0
71525095,0.5551131152992312,0.3215327463793691,0.7162233478208397,0.0,0.0
54729988,0.5715176518436118,0.2525745753569534,0.4953616535957096,0.0,0.0
71525056,0.5230256934385485,0.3098598635453302,0.4137013983860237,0.0,0.0
71723318,0.57861965431154,0.3207577370083372,0.618444812282958,0.1428571428571428,0.0
71723319,0.57861965431154,0.3207577370083372,0.618444812282958,0.1428571428571428,0.0
71722437,0.5266651872652448,0.2884827330631059,0.3678283318303086,0.0,0.0
71722569,0.5609299772639128,0.2960508115199557,0.4817877385533866,0.0,0.0
71722724,0.5680538301753121,0.2990531344933932,0.3937179233480129,0.0,0.0
71722720,0.204457835925501,0.3458507807165945,0.6427580088738153,0.0,0.0
71722572,0.3814153675360039,0.2983749721594628,0.4146344528426222,0.0,0.0
71722435,0.5805573845263883,0.2884827330631059,0.4395946990560785,0.0,0.0
73350964,0.4771277524163491,0.3892542722172407,0.6994974944597825,0.0,0.0
73347859,0.4734762947103275,0.3709209877822039,0.6658199857073074,0.0,0.0
73350965,0.4934895937625364,0.4024327730958885,0.7445961974793596,0.0,0.0
73352434,0.4842334297868835,0.4659711003586562,0.8046746237295062,0.0,0.0
73355443,0.545829500964011,0.4044668440288694,0.7519008344247174,0.0,0.0
71466640,0.8103133711571842,0.3200044859782175,0.5352574884767818,0.0,0.0
9590064,0.5654204711787314,0.2455085623310675,0.6261621196034056,0.0,0.0
136183922,0.6497109094752042,0.2050986413468945,0.5627061917322,0.0,0.0
76333932,0.7214352354270818,0.3284030380490871,0.6544878891744157,0.0,0.0
9617358,0.6304042651681034,0.2506310109573299,0.4315114148344667,0.0,0.0
71722571,0.6074879225213081,0.2932966129840245,0.3557142038794713,0.0,0.0
71722725,0.5252210099513395,0.2862091351627361,0.3988573093284525,0.0,0.0
71722570,0.5664298508643715,0.2947256307780031,0.3890850171376225,0.0,0.0
71722722,0.2020817034622265,0.345741900803908,0.6865786644269632,0.0,0.0
71525135,0.6438093741983971,0.2742199244749419,0.4651199991522227,0.0,0.0
71524970,0.5448265363003597,0.3644971989011447,0.7743440374673686,0.0,0.0
71524971,0.5675945624756789,0.2800851148553077,0.5325618069070831,0.0,0.0
5306013,0.5651207264722425,0.3150948332433012,0.6441948890305647,0.0,0.0
71524787,0.595623968756342,0.0164216769855635,0.5500749855601035,0.0,0.0
71508433,0.5987500910636152,0.1757399505595201,0.3346005493530045,0.0,0.0
71722439,0.5396604329779107,0.3404681106795347,0.5214704832777579,0.1428571428571428,0.0
71722719,0.2052198298354118,0.2996248528897807,0.4342155180783899,0.0,0.0
71722574,0.5685720827683083,0.2874426371250901,0.3983534192152113,0.0,0.0
71722434,0.5694372241685401,0.2866101466960446,0.4191141202817925,0.0,0.0
71722436,0.6076261838456698,0.2884827330631059,0.4395946990560785,0.0,0.0
