cid,Activite,IsomericSMILES,Canonical_smiles
6482434,1,CC(C)(C)[Si](C1=CC=CC=C1)(C2=CC=CC=C2)OC[C@H]3C[C@H](C4=CN(N=C34)CC5=CC=CC=C5)CN6C=NC7=C(N=CN=C76)N,CC(C)(C)[Si](OC[C@H]1C[C@@H](Cn2cnc3c(N)ncnc32)c2cn(Cc3ccccc3)nc21)(c1ccccc1)c1ccccc1
162674735,1,CCCCCC1=CC=C(C=C1)C#CC2=C(OC3=NC(=O)N(C=C23)[C@H]4C[C@@H]([C@H](O4)COC(=O)C)OC(=O)C)C5=CC=C(C=C5)CCCCC,CCCCCc1ccc(C#Cc2c(-c3ccc(CCCCC)cc3)oc3nc(=O)n([C@H]4C[C@H](OC(C)=O)[C@@H](COC(C)=O)O4)cc23)cc1
15986891,1,CCCCCCCCCCCCCCCCOCCCOP(=O)(CC/C=C\CN1C=CC(=NC1=O)N)O,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CC/C=C\Cn1ccc(N)nc1=O
11516993,1,CCCCCCCCC#CC1=CC2=CN(C(=O)N=C2O1)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O,CCCCCCCCC#Cc1cc2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)c(=O)nc2o1
135480766,1,C1=NC2=C(N1O[C@@H](CCO)CO)N=C(NC2=O)N,Nc1nc2c(ncn2O[C@H](CO)CCO)c(=O)[nH]1
16732578,1,CC(=O)OC(C)(CC1=CC(=NC(=N1)OC)OC)CF,COc1cc(CC(C)(CF)OC(C)=O)nc(OC)n1
137631795,1,CCCOC(=O)[C@H](C)NP(=O)(OCC(CCN1C=NC2=C1N=C(N=C2OC)N)COP(=O)(N[C@@H](C)C(=O)OCCC)OC3=CC=CC4=CC=CC=C43)OC5=CC=CC6=CC=CC=C65,CCCOC(=O)[C@H](C)NP(=O)(OCC(CCn1cnc2c(OC)nc(N)nc21)COP(=O)(N[C@@H](C)C(=O)OCCC)Oc1cccc2ccccc12)Oc1cccc2ccccc12
134382869,1,CCCCCOC(=O)C[C@@H](C(=O)OCCCCC)NP(=O)(CO[C@H](CN1C=NC2=C(N=CN=C21)N)CF)OC3=CC=CC=C3,CCCCCOC(=O)C[C@H](NP(=O)(CO[C@@H](CF)Cn1cnc2c(N)ncnc21)Oc1ccccc1)C(=O)OCCCCC
145986362,1,C#C[C@]1([C@H](O[C@H]([C@@H]1O)N2C=C(C3=C(C=CN=C32)Cl)I)CO)O,C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(I)c3c(Cl)ccnc32)[C@@H]1O
25257438,1,CCC1(C(=CS(=O)(=O)O1)OCC2=CC=C(C=C2)Br)CC3=CC=CC=C3,CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCc1ccc(Br)cc1
492107,1,C#CCCCC1=CC2=CN(C(=O)N=C2O1)[C@H]3C[C@@H]([C@H](O3)CO)O,C#CCCCc1cc2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)nc2o1
137646406,1,CCOP(=O)([C@@H]1C[C@H](ON1CC2=CC=CC=C2)CN3C4=CC=CC=C4C(=O)N(C3=O)C(=O)C5=CC=C(C=C5)F)OCC,CCOP(=O)(OCC)[C@@H]1C[C@@H](Cn2c(=O)n(C(=O)c3ccc(F)cc3)c(=O)c3ccccc32)ON1Cc1ccccc1
137646105,1,CC(C)(C(=O)OCC1=CC=CC=C1)NP(=O)(OCC(COP(=O)(NC(C)(C)C(=O)OCC2=CC=CC=C2)OC3=CC=CC=C3)OCN4C=NC5=C4N=C(NC5=O)N)OC6=CC=CC=C6,CC(C)(NP(=O)(OCC(COP(=O)(NC(C)(C)C(=O)OCc1ccccc1)Oc1ccccc1)OCn1cnc2c(=O)[nH]c(N)nc21)Oc1ccccc1)C(=O)OCc1ccccc1
135516822,1,C1[C@@H](C[C@@H]([C@H]1O)OCP(=O)(O)O)N2C=NC3=C2N=C(NC3=O)N,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](OCP(=O)(O)O)C2)c(=O)[nH]1
5271344,1,C1/C(=C\N2C=NC3=C(N=C(N=C32)N)N)/C1(CO)CO,Nc1nc(N)c2ncn(/C=C3\CC3(CO)CO)c2n1
25257207,1,CCC1(C(=CS(=O)(=O)O1)OCCCCCCC2=CC=CC=C2)CC3=CC=CC=C3,CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCCCCCCc1ccccc1
44582864,1,CCC/C=C/C1=CC=CC=C1C2=CC3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)CO)O,CCC/C=C/c1ccccc1-c1cc2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)nc2o1
135926125,1,C1=CC=C(C=C1)C[C@@H](C(=O)OCC2=CC=CC=C2)NP(=O)(OCCOCN3C=NC4=C3N=C(NC4=O)N)OC5=CC=CC=C5,Nc1nc2c(ncn2COCCOP(=O)(N[C@@H](Cc2ccccc2)C(=O)OCc2ccccc2)Oc2ccccc2)c(=O)[nH]1
480973,1,C1=CC=C(C=C1)COCN2C(=O)C3=CC=CC=C3N(S2(=O)=O)CC4=CC=CC=C4Cl,O=C1c2ccccc2N(Cc2ccccc2Cl)S(=O)(=O)N1COCc1ccccc1
25257440,1,CCC1(C(=CS(=O)(=O)O1)OCC2=CC=C(C=C2)C(C)(C)C)CC3=CC=CC=C3,CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCc1ccc(C(C)(C)C)cc1
53249144,1,CC1=C(OC(=O)O1)COP(=O)(COCCN2C=NC3=C(N=CN=C32)N)O,Cc1oc(=O)oc1COP(=O)(O)COCCn1cnc2c(N)ncnc21
44427744,1,C1=CC=C(C=C1)COC\2=C(C(=O)O/C2=C\CN3C=C(C(=O)NC3=O)C#CC4=CC=C(C=C4)Br)OCC5=CC=CC=C5,O=C1O/C(=C\Cn2cc(C#Cc3ccc(Br)cc3)c(=O)[nH]c2=O)C(OCc2ccccc2)=C1OCc1ccccc1
155541068,1,CCCCC1=CN(N=N1)C[C@@H]([C@@H]2C(=C(C(=O)O2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O,CCCCc1cn(C[C@H](O)[C@H]2OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)nn1
480971,1,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=O)N(S2(=O)=O)CC4=CC=CC=C4,O=C1c2ccccc2N(Cc2ccccc2)S(=O)(=O)N1Cc1ccccc1
65275,1,COC1=NC(=NC2=C1NC=N2)N,COc1nc(N)nc2nc[nH]c12
25257680,1,CCC1(C(=CS(=O)(=O)O1)OCCC2=CC=CC=C2)CC3=CC=CC=C3,CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCCc1ccccc1
162674763,1,CCCCCC1=CC=C(C=C1)C2=C(C3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)COC(=O)C)OC(=O)C)C#CCO,CCCCCc1ccc(-c2oc3nc(=O)n([C@H]4C[C@H](OC(C)=O)[C@@H](COC(C)=O)O4)cc3c2C#CCO)cc1
25257894,1,CCC1(C(=CS(=O)(=O)O1)OCC2=CC=C(C=C2)Cl)CC3=CC=CC=C3,CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCc1ccc(Cl)cc1
135908405,1,C[C@@H](C(=O)OC)NP(=O)(OCCOCN1C=NC2=C1N=C(NC2=O)N)OC3=CC=CC4=CC=CC=C43,COC(=O)[C@H](C)NP(=O)(OCCOCn1cnc2c(=O)[nH]c(N)nc21)Oc1cccc2ccccc12
122193267,1,C1=CC=C(C=C1)COC\2=C(C(=O)O/C2=C\CN3C=CC4=C3C(=O)N(C=N4)C/C=C\5/C(=C(C(=O)O5)OCC6=CC=CC=C6)OCC7=CC=CC=C7)OCC8=CC=CC=C8,O=C1O/C(=C\Cn2cnc3ccn(C/C=C4\OC(=O)C(OCc5ccccc5)=C4OCc4ccccc4)c3c2=O)C(OCc2ccccc2)=C1OCc1ccccc1
137638691,1,CCOP(=O)(C1CC(ON1CC2=CC=CC=C2)CN3C4=CC=CC=C4C(=O)N(C3=O)C(=O)C5=CC=C(C=C5)F)OCC,CCOP(=O)(OCC)C1CC(Cn2c(=O)n(C(=O)c3ccc(F)cc3)c(=O)c3ccccc32)ON1Cc1ccccc1
162643167,1,CCCCCC1=CC=C(C=C1)C2=C(C3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)COC(=O)C)OC(=O)C)C#CC5=CC=C(C=C5)C,CCCCCc1ccc(-c2oc3nc(=O)n([C@H]4C[C@H](OC(C)=O)[C@@H](COC(C)=O)O4)cc3c2C#Cc2ccc(C)cc2)cc1
25257893,1,CCC1(C(=CS(=O)(=O)O1)OCC2=CC=C(C=C2)C(F)(F)F)CC3=CC=CC=C3,CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCc1ccc(C(F)(F)F)cc1
122192845,1,CN(C1=CC=C(C=C1)OC2=CC=CC=C2)C(=O)CN3C(=O)C=CN(C3=O)CCCCCOC4=CC=C(C=C4)Br,CN(C(=O)Cn1c(=O)ccn(CCCCCOc2ccc(Br)cc2)c1=O)c1ccc(Oc2ccccc2)cc1
137641663,1,C[C@@H](C(=O)OCC(C)(C)C)NP(=O)(OCC(CCN1C=NC2=C1N=C(N=C2OC)N)COP(=O)(N[C@@H](C)C(=O)OCC(C)(C)C)OC3=CC=CC4=CC=CC=C43)OC5=CC=CC6=CC=CC=C65,COc1nc(N)nc2c1ncn2CCC(COP(=O)(N[C@@H](C)C(=O)OCC(C)(C)C)Oc1cccc2ccccc12)COP(=O)(N[C@@H](C)C(=O)OCC(C)(C)C)Oc1cccc2ccccc12
155534038,1,CCCCCCCCCCC1=CN(N=N1)C[C@@H]([C@@H]2C(=C(C(=O)O2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O,CCCCCCCCCCc1cn(C[C@H](O)[C@H]2OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)nn1
145951735,1,CC1=C(C(N(C(=O)N1CC2=CN(N=N2)CC3=CC=C(C=C3)[N+](=O)[O-])CC4=CN(N=N4)CC5=CC=C(C=C5)[N+](=O)[O-])C6=CC=CC=C6)C(=O)C,CC(=O)C1=C(C)N(Cc2cn(Cc3ccc([N+](=O)[O-])cc3)nn2)C(=O)N(Cc2cn(Cc3ccc([N+](=O)[O-])cc3)nn2)C1c1ccccc1
44140464,1,C1=CSC(=C1)C2=CN3C(=O)C4=C(N=C3N2)N(C=N4)COCCO,O=c1c2ncn(COCCO)c2nc2[nH]c(-c3cccs3)cn12
137632844,1,CCOP(=O)([C@@H]1C[C@H](ON1CC2=CC=CC=C2)CN3C4=CC=CC=C4C(=O)N(C3=O)C(=O)C5=CC(=CC=C5)F)OCC,CCOP(=O)(OCC)[C@@H]1C[C@@H](Cn2c(=O)n(C(=O)c3cccc(F)c3)c(=O)c3ccccc32)ON1Cc1ccccc1
137662294,1,CCOP(=O)(C1CC(ON1CC2=CC=CC=C2)CN3C4=CC=CC=C4C(=O)N(C3=O)C(=O)C5=CC(=CC=C5)F)OCC,CCOP(=O)(OCC)C1CC(Cn2c(=O)n(C(=O)c3cccc(F)c3)c(=O)c3ccccc32)ON1Cc1ccccc1
25257437,1,CCC1(C(=CS(=O)(=O)O1)OCC2=CC=C(C=C2)F)CC3=CC=CC=C3,CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCc1ccc(F)cc1
5272219,1,CC(C)(C1=CC=CC=C1)NC(=S)NC2=CC=C(C=C2)NC(=O)C3=CC=CC=C3F,CC(C)(NC(=S)Nc1ccc(NC(=O)c2ccccc2F)cc1)c1ccccc1
137649891,1,CCC(C)(C)COC(=O)[C@H](C)NP(=O)(OCC(CCN1C=NC2=C1N=C(N=C2OC)N)CO)OC3=CC=CC4=CC=CC=C43,CCC(C)(C)COC(=O)[C@H](C)NP(=O)(OCC(CO)CCn1cnc2c(OC)nc(N)nc21)Oc1cccc2ccccc12
56663162,1,CC(CP(=O)(O)O)OCCN1C=CC(=O)NC1=O,CC(CP(=O)(O)O)OCCn1ccc(=O)[nH]c1=O
480970,1,C1=CC=C(C=C1)COCN2C3=CC=CC=C3C(=O)N(S2(=O)=O)COCC4=CC=CC=C4,O=C1c2ccccc2N(COCc2ccccc2)S(=O)(=O)N1COCc1ccccc1
46875044,1,CCOC(=O)/C=C\C=C\[C@@H]1[C@H]([C@H](C(O1)N2C=CC(=O)NC2=O)O)O,CCOC(=O)/C=C\C=C\[C@H]1OC(n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O
135422928,1,C1=NC2=C(N1OCC/C=C/P(=O)(O)O)N=C(NC2=O)N,Nc1nc2c(ncn2OCC/C=C/P(=O)(O)O)c(=O)[nH]1
25257896,1,CCC1(C(=CS(=O)(=O)O1)OCC2=CC=CC=C2Cl)CC3=CC=CC=C3,CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCc1ccccc1Cl
44590599,1,CCC1(C(=O)CS(=O)(=O)O1)CC2=CC=CC=C2,CCC1(Cc2ccccc2)OS(=O)(=O)CC1=O
15954514,1,CC1=NN(C(=O)C1C(C2C(=NN(C2=O)C3=CC=CC=C3)C)C4=CN(C(=O)NC4=O)[C@H]5C[C@@H]([C@H](O5)CO)O)C6=CC=CC=C6,CC1=NN(c2ccccc2)C(=O)C1C(c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O)C1C(=O)N(c2ccccc2)N=C1C
44140465,1,C1=C(SC(=C1)Br)C2=CN3C(=O)C4=C(N=C3N2)N(C=N4)COCCO,O=c1c2ncn(COCCO)c2nc2[nH]c(-c3ccc(Br)s3)cn12
11579992,1,CC1=CN(C(=O)NC1=O)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)[nH]c1=O
67781638,1,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@H]4[C@]([C@@]3(CC2)C)(CC[C@@H]5[C@@]4(CC(=O)C(=O)C5(C)C)C)C)C(=O)O,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC(=O)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
11120681,1,C1[C@@H]([C@H](O[C@H]1N2C=C3C(=NC2=O)NC4=CC=CC=C4O3)CO)O,O=c1nc2c(cn1[C@H]1C[C@H](O)[C@@H](CO)O1)Oc1ccccc1N2
493054,1,C1=C(N=C(NC1=O)N)OCCOCP(=O)(O)O,Nc1nc(OCCOCP(=O)(O)O)cc(=O)[nH]1
155517451,1,C1=CC(=CC=C1C2=CN3C(=O)C4=C(N=C3N2)N(C=N4)CCC(CO)CO)O,O=c1c2ncn(CCC(CO)CO)c2nc2[nH]c(-c3ccc(O)cc3)cn12
137661992,1,CCC(C)(C)COC(=O)[C@H](C)NP(=O)(OCC(CCN1C=NC2=C1N=C(N=C2OC)N)COP(=O)(N[C@@H](C)C(=O)OCC(C)(C)CC)OC3=CC=CC4=CC=CC=C43)OC5=CC=CC6=CC=CC=C65,CCC(C)(C)COC(=O)[C@H](C)NP(=O)(OCC(CCn1cnc2c(OC)nc(N)nc21)COP(=O)(N[C@@H](C)C(=O)OCC(C)(C)CC)Oc1cccc2ccccc12)Oc1cccc2ccccc12
60167179,1,CCCCCCC1=CC=C(C=C1)C#CC#CC2=CN(C(=O)NC2=O)[C@H]3C[C@@H]([C@H](O3)CO)O,CCCCCCc1ccc(C#CC#Cc2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)cc1
44576695,1,CCCCCC1=CC=C(C=C1)C#CC2=CN(C(=O)NC2=O)C/C=C\CN3C(=O)C4=CC=CC=C4C3=O,CCCCCc1ccc(C#Cc2cn(C/C=C\CN3C(=O)c4ccccc4C3=O)c(=O)[nH]c2=O)cc1
164628867,1,CCCCCCCCOC1=CC2=C(C=C1)OC3=CN(C(=O)N=C3N2C)[C@H]4C[C@@H]([C@H](O4)CO)O,CCCCCCCCOc1ccc2c(c1)N(C)c1nc(=O)n([C@H]3C[C@H](O)[C@@H](CO)O3)cc1O2
16732576,1,COC1=NC(=NC(=C1Br)C(Br)Br)OC,COc1nc(OC)c(Br)c(C(Br)Br)n1
145985709,1,C1[C@@H](C[C@H]([C@@H]1N2C=NC3=C2N=C(NC3=O)N)O)OCP(=O)(O)O,Nc1nc2c(ncn2[C@@H]2C[C@H](OCP(=O)(O)O)C[C@H]2O)c(=O)[nH]1
145957212,1,CC1=C(C(N(C(=O)N1CC2=CN(N=N2)CC3=CC=CC=C3)CC4=CN(N=N4)CC5=CC=CC=C5)C6=C(C=CC(=C6)OC)OC)C(=O)C,COc1ccc(OC)c(C2C(C(C)=O)=C(C)N(Cc3cn(Cc4ccccc4)nn3)C(=O)N2Cc2cn(Cc3ccccc3)nn2)c1
70685525,1,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2C4=C(S3)C(=NC=N4)N)CO)O,Nc1ncnc2c1sc1ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c12
137638700,1,CCCOC(=O)[C@H](C)NP(=O)(OCC(CCN1C=NC2=C1N=C(N=C2OC)N)CO)OC3=CC=CC4=CC=CC=C43,CCCOC(=O)[C@H](C)NP(=O)(OCC(CO)CCn1cnc2c(OC)nc(N)nc21)Oc1cccc2ccccc12
60167326,1,CC1=C(C=CC(=C1)C#CC#CC2=CN(C(=O)NC2=O)[C@H]3C[C@@H]([C@H](O3)CO)O)F,Cc1cc(C#CC#Cc2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)ccc1F
44416677,1,CC1(CC2=C(C(C(=C(O2)N)C#N)C3=CN(C(=O)NC3=O)[C@H]4C[C@@H]([C@H](O4)CO)O)C(=O)C1)C,CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
137652939,1,C[C@@H](C(=O)OC1CCCCC1)NP(=O)(OCC(CCN2C=NC3=C2N=C(N=C3OC)N)CO)OC4=CC=CC5=CC=CC=C54,COc1nc(N)nc2c1ncn2CCC(CO)COP(=O)(N[C@@H](C)C(=O)OC1CCCCC1)Oc1cccc2ccccc12
5272231,1,CC(C1=CNC2=CC=CC=C21)NC(=S)NC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4F,CC(NC(=S)Nc1ccc(NC(=O)c2ccccc2F)cc1)c1c[nH]c2ccccc12
25257441,1,CCC1(C(=CS(=O)(=O)O1)OCC2=CC(=CC=C2)Cl)CC3=CC=CC=C3,CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCc1cccc(Cl)c1
401639,1,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=O)N(S2(=O)=O)COCC4=CC=CC=C4,O=C1c2ccccc2N(Cc2ccccc2)S(=O)(=O)N1COCc1ccccc1
145990374,1,CC[C@]1([C@H](O[C@H]([C@@H]1O)N2C=C(C3=C(N=CN=C32)N)Cl)CO)O,CC[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(Cl)c3c(N)ncnc32)[C@@H]1O
457954,1,C1=C(N=C(S1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N,NC(=O)c1csc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
122192832,1,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)CN3C(=O)C=CN(C3=O)CCCOC4=CC=C(C=C4)Br,O=C(Cn1c(=O)ccn(CCCOc2ccc(Br)cc2)c1=O)Nc1ccc(Oc2ccccc2)cc1
127032156,1,C#C[C@]1([C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=C(N=C32)Cl)NCC4=CC(=CC=C4)Cl)CO)O,C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc32)[C@@H]1O
136130200,1,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=N/[N-]C(=S)[N-]C(=S)[N-]/N=C/C=C(/C=C/C=C(/C=C/C2=C(CCCC2(C)C)C)\C)\C)/C)/C.O.[Na+].[Na+].[Na+],CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=N/[N-]C(=S)[N-]C(=S)[N-]/N=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1.O.[Na+].[Na+].[Na+]
480981,1,C1=CC=C(C(=C1)CN2C3=CC=CC=C3C(=O)N(S2(=O)=O)CC4=CC=CC=C4Cl)Cl,O=C1c2ccccc2N(Cc2ccccc2Cl)S(=O)(=O)N1Cc1ccccc1Cl
5272230,1,CC(C1=CC2=CC=CC=C2C=C1)NC(=S)NC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4F,CC(NC(=S)Nc1ccc(NC(=O)c2ccccc2F)cc1)c1ccc2ccccc2c1
493487,1,CCCCCCCC1=CC=C(C=C1)C2=CC3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)CO)O,CCCCCCCc1ccc(-c2cc3cn([C@H]4C[C@H](O)[C@@H](CO)O4)c(=O)nc3o2)cc1
492109,1,C#CCCCCCCC1=CC2=CN(C(=O)N=C2O1)[C@H]3C[C@@H]([C@H](O3)CO)O,C#CCCCCCCc1cc2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)nc2o1
25257676,1,C1=CC=C(C=C1)CC2(C(=CS(=O)(=O)O2)OCC3=CC=CC=C3)CC4=CC=CC=C4,O=S1(=O)C=C(OCc2ccccc2)C(Cc2ccccc2)(Cc2ccccc2)O1
5270689,1,CC1=NN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](S2)CO)O,Cc1nn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)[nH]c1=O
60172,1,C1=NC(=C2C(=N1)N(C=N2)CCOCP(=O)(O)O)N,Nc1ncnc2c1ncn2CCOCP(=O)(O)O
137648967,1,CCOP(=O)(C1CC(ON1CC2=CC=CC=C2)CN3C4=CC=CC=C4C(=O)N(C3=O)CC5=CC=CC=C5F)OCC,CCOP(=O)(OCC)C1CC(Cn2c(=O)n(Cc3ccccc3F)c(=O)c3ccccc32)ON1Cc1ccccc1
162672687,1,CC1=CC=C(C=C1)C2=C(C3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)COC(=O)C)OC(=O)C)C#CCCCCN5C6=CC=CC=C6C7=CC=CC=C75,CC(=O)OC[C@H]1O[C@@H](n2cc3c(C#CCCCCn4c5ccccc5c5ccccc54)c(-c4ccc(C)cc4)oc3nc2=O)C[C@@H]1OC(C)=O
134382943,1,C1=CN=C(N=C1N)OC[C@H](CF)OCP(=O)(O)O,Nc1ccnc(OC[C@H](CF)OCP(=O)(O)O)n1
11438492,1,C1[C@@H]([C@H]2C[C@]2([C@H]1O)CO)N3C=C(C(=O)NC3=O)Br,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@]3(CO)C[C@H]23)cc1Br
470131,1,C1[C@H]([C@@H]([C@H](O1)CO)CO)N2C=NC3=C(N=CN=C32)N,Nc1ncnc2c1ncn2[C@@H]1CO[C@H](CO)[C@H]1CO
122192837,1,C1=CC=C(C=C1)CC2=CC=C(C=C2)NC(=O)CN3C(=O)C=CN(C3=O)CCCCCOC4=CC=C(C=C4)Br,O=C(Cn1c(=O)ccn(CCCCCOc2ccc(Br)cc2)c1=O)Nc1ccc(Cc2ccccc2)cc1
488247,1,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(CCl)N=[N+]=[N-])CO)O,[N-]=[N+]=NC(CCl)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
168289885,1,CC1=CC=C(C=C1)S(=O)(=O)/C=C(\C2=CN(C(=O)NC2=O)[C@H]3C[C@@H]([C@H](O3)COC(=O)C)OC(=O)C)/Cl,CC(=O)OC[C@H]1O[C@@H](n2cc(/C(Cl)=C\S(=O)(=O)c3ccc(C)cc3)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O
162647843,1,CCCCCC1=CC=C(C=C1)C2=C(C3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)COC(=O)C)OC(=O)C)C#CCCO,CCCCCc1ccc(-c2oc3nc(=O)n([C@H]4C[C@H](OC(C)=O)[C@@H](COC(C)=O)O4)cc3c2C#CCCO)cc1
44378813,1,CC(C)C1=CN(C(=O)NC1=O)[C@H]2CC(C(S2)CO)O,CC(C)c1cn([C@H]2CC(O)C(CO)S2)c(=O)[nH]c1=O
137661965,1,C[C@@H](C(=O)OCC1=CC=CC=C1)NP(=O)(OCC(COP(=O)(N[C@@H](C)C(=O)OCC2=CC=CC=C2)OC3=CC=CC4=CC=CC=C43)OCN5C=NC6=C5N=C(NC6=O)N)OC7=CC=CC8=CC=CC=C87,C[C@H](NP(=O)(OCC(COP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1cccc2ccccc12)OCn1cnc2c(=O)[nH]c(N)nc21)Oc1cccc2ccccc12)C(=O)OCc1ccccc1
480977,1,C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3N(S2(=O)=O)CC4=CC(=C(C=C4)Cl)Cl,O=C1c2ccccc2N(Cc2ccc(Cl)c(Cl)c2)S(=O)(=O)N1Cc1ccccc1
136219328,1,CC1=CC(=C(C(=C1)C)/C=C/C2=C(C(=O)NC(=N2)N)Br)C,Cc1cc(C)c(/C=C/c2nc(N)[nH]c(=O)c2Br)c(C)c1
44378905,1,C#CC1=CN(C(=O)NC1=O)[C@H]2CC(C(S2)CO)O,C#Cc1cn([C@H]2CC(O)C(CO)S2)c(=O)[nH]c1=O
45487935,1,CCCCCC1=CC=C(C=C1)C2=CC3=CN(C(=O)N=C3O2)[C@H]4C([C@@H]([C@H](O4)CO)O)(F)F,CCCCCc1ccc(-c2cc3cn([C@@H]4O[C@H](CO)[C@@H](O)C4(F)F)c(=O)nc3o2)cc1
25257439,1,CCC1(C(=CS(=O)(=O)O1)OCC2=CC=C(C=C2)C)CC3=CC=CC=C3,CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCc1ccc(C)cc1
25257206,1,CCC1(C(=CS(=O)(=O)O1)OCCCC2=CC=CC=C2)CC3=CC=CC=C3,CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCCCc1ccccc1
162668872,1,CC1=CC=C(C=C1)C#CC2=C(OC3=NC(=O)N(C=C23)[C@H]4C[C@@H]([C@H](O4)COC(=O)C)OC(=O)C)C5=CC=C(C=C5)C,CC(=O)OC[C@H]1O[C@@H](n2cc3c(C#Cc4ccc(C)cc4)c(-c4ccc(C)cc4)oc3nc2=O)C[C@@H]1OC(C)=O
20841912,1,CC1=CN(C(=O)C=[N+]1[O-])[C@H]2C[C@@H]([C@H](O2)CO)O,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)c[n+]1[O-]
25257679,1,CCC1(C(=CS(=O)(=O)O1)OCC2CCCCC2)CC3=CC=CC=C3,CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCC1CCCCC1
135541417,1,C1=NC2=C(N1C/C=C\CCP(=O)(O)O)N=C(NC2=O)N,Nc1nc2c(ncn2C/C=C\CCP(=O)(O)O)c(=O)[nH]1
