cid,Probability of non-cal27,Probability of cal27
44629847,0.36192864875255015,0.6380713512474498
6603778,0.36192864875255015,0.6380713512474498
8974,0.36192864875255015,0.6380713512474498
9879442,0.36192864875255015,0.6380713512474498
44398142,0.36192864875255015,0.6380713512474498
15573115,0.36192864875255015,0.6380713512474498
15573114,0.36192864875255015,0.6380713512474498
466022,0.36198571572557536,0.6380142842744246
135596630,0.3620849848615706,0.6379150151384294
5494430,0.36217791663642096,0.637822083363579
466385,0.3623308953654327,0.6376691046345673
511016,0.36234403455337594,0.6376559654466241
136092262,0.3624889583103039,0.6375110416896961
135562677,0.3624889583103039,0.6375110416896961
135437474,0.36248895831030403,0.637511041689696
452765,0.3627432318957956,0.6372567681042044
513206,0.3629245023266875,0.6370754976733125
167350,0.3629859234533426,0.6370140765466574
22880803,0.36301158948864576,0.6369884105113542
21144622,0.36301318421757034,0.6369868157824297
135398692,0.3633534399582048,0.6366465600417952
494929,0.3634103915930508,0.6365896084069492
4304654,0.363410391593051,0.636589608406949
5271807,0.36343838195598854,0.6365616180440115
452767,0.3634836317665785,0.6365163682334215
131852022,0.36351066363331774,0.6364893363666823
11776423,0.3635206798953826,0.6364793201046174
137139937,0.3635653057441458,0.6364346942558542
53854768,0.36359367000861553,0.6364063299913845
10977550,0.3636388856491177,0.6363611143508823
454983,0.36384535533534224,0.6361546446646578
11034553,0.3639822951929933,0.6360177048070067
131852043,0.3640542910832918,0.6359457089167082
464377,0.36407379124747863,0.6359262087525214
137221138,0.364098676887724,0.635901323112276
464376,0.36429834204292544,0.6357016579570746
135582767,0.36439442809089606,0.6356055719091039
92265999,0.36480387212516485,0.6351961278748351
131846929,0.36480387212516485,0.6351961278748351
149101,0.3648193568253626,0.6351806431746374
54556091,0.36483397778055127,0.6351660222194487
136795196,0.36492735655978903,0.635072643440211
136670059,0.36492735655978903,0.635072643440211
5272665,0.3653749258604242,0.6346250741395758
490623,0.36550517237836666,0.6344948276216333
490621,0.36550517237836666,0.6344948276216333
11196791,0.36560489555109676,0.6343951044489032
92229576,0.36570663567569595,0.634293364324304
44451208,0.36570663567569595,0.634293364324304
134694098,0.36572884114973603,0.634271158850264
46875049,0.36572884114973614,0.6342711588502639
29980301,0.36572884114973614,0.6342711588502639
12896821,0.36572884114973614,0.6342711588502639
16861,0.36572884114973614,0.6342711588502639
20285,0.36572884114973614,0.6342711588502639
59051498,0.36572884114973614,0.6342711588502639
131853148,0.3658973894449813,0.6341026105550187
3006931,0.3659459555534377,0.6340540444465623
135462273,0.3659610489671038,0.6340389510328962
455217,0.36604327297269135,0.6339567270273087
259661,0.3660647383593212,0.6339352616406788
121009003,0.36609699323831557,0.6339030067616844
131878154,0.36617727641571085,0.6338227235842891
121217573,0.36617727641571085,0.6338227235842891
198207,0.3663857075817919,0.6336142924182081
135521334,0.366440772799141,0.633559227200859
136817853,0.366440772799141,0.633559227200859
12599,0.36650079112200673,0.6334992088779933
121486892,0.36676637279761337,0.6332336272023866
135435206,0.36681140892870123,0.6331885910712988
137239010,0.3668255721517596,0.6331744278482404
135618591,0.3668255721517596,0.6331744278482404
5271381,0.3668527798694239,0.6331472201305761
159359,0.3668527798694239,0.6331472201305761
92969927,0.3668527798694239,0.6331472201305761
123134085,0.366852779869424,0.633147220130576
469089,0.3668983322607935,0.6331016677392065
126961829,0.3669525140955523,0.6330474859044477
135410347,0.36698857620237935,0.6330114237976207
118294346,0.36703735899445833,0.6329626410055417
124316,0.3670459134774614,0.6329540865225386
11161826,0.3671788202981392,0.6328211797018608
459942,0.36720962094847676,0.6327903790515232
12151656,0.36726418908829184,0.6327358109117082
454001,0.36734840427390936,0.6326515957260906
135741933,0.3673747331239652,0.6326252668760348
131878904,0.3673860771199887,0.6326139228800113
258357,0.36738607711998905,0.632613922880011
512680,0.36757769571814514,0.6324223042818549
14188779,0.3677592370016458,0.6322407629983542
72261,0.36811314164911535,0.6318868583508847
6779534,0.3682406459850718,0.6317593540149282
5271782,0.3686864836929685,0.6313135163070315
67447429,0.3687141576492279,0.6312858423507721
15172876,0.3688291131003396,0.6311708868996604
124663254,0.36888670916820177,0.6311132908317982
77068305,0.36888670916820177,0.6311132908317982
124663253,0.36888670916820177,0.6311132908317982
135778987,0.3689348750201912,0.6310651249798088
135764690,0.3689348750201912,0.6310651249798088
135435172,0.3689348750201912,0.6310651249798088
135753280,0.3689348750201914,0.6310651249798086
4993488,0.3689610548111104,0.6310389451888896
21157804,0.36896105481111097,0.631038945188889
5276959,0.36904825401689734,0.6309517459831027
7059448,0.3693337027908754,0.6306662972091246
70818775,0.3693884117979791,0.6306115882020209
135407853,0.3694576893494623,0.6305423106505377
136842876,0.3694576893494623,0.6305423106505377
167956,0.36953806821598634,0.6304619317840137
11501773,0.36971095314251057,0.6302890468574894
5271821,0.36973920266637805,0.630260797333622
135408506,0.3697624121776074,0.6302375878223926
135763231,0.3697624121776075,0.6302375878223925
7173845,0.36976943682154795,0.630230563178452
102197,0.36976943682154795,0.630230563178452
45358303,0.36976943682154795,0.630230563178452
45357254,0.36976943682154795,0.630230563178452
44629881,0.36976943682154795,0.630230563178452
21797130,0.36976943682154795,0.630230563178452
46874491,0.36976943682154795,0.630230563178452
464379,0.3698112306615925,0.6301887693384075
45039906,0.36982271331861993,0.6301772866813801
3035491,0.36982271331861993,0.6301772866813801
93977460,0.36982271331861993,0.6301772866813801
135398677,0.3698799056564138,0.6301200943435862
136195916,0.3699215982180546,0.6300784017819454
24776418,0.36996149777355425,0.6300385022264458
135618546,0.37001610403494534,0.6299838959650547
100938413,0.3701539340025457,0.6298460659974543
541545,0.3702215244279514,0.6297784755720486
135407110,0.3703167666550544,0.6296832333449456
135602150,0.37031676665505464,0.6296832333449454
136663942,0.37031676665505464,0.6296832333449454
10063737,0.37035780614060154,0.6296421938593985
131871944,0.37061352427419036,0.6293864757258096
511451,0.37077465233082874,0.6292253476691713
21821293,0.3708636074814726,0.6291363925185274
131875799,0.3708769918529866,0.6291230081470134
67703952,0.3708811484514539,0.6291188515485461
121486851,0.3710035307599052,0.6289964692400948
159285,0.37100649737673375,0.6289935026232663
3008190,0.37112553357904843,0.6288744664209516
503009,0.371186204661374,0.628813795338626
503008,0.371186204661374,0.628813795338626
92132277,0.37123671046261797,0.628763289537382
9992648,0.37123671046261797,0.628763289537382
7269451,0.37123671046261797,0.628763289537382
13887579,0.37123671046261797,0.628763289537382
107643,0.3712367104626182,0.6287632895373818
135406997,0.3712661876609147,0.6287338123390853
46831074,0.3713201355535368,0.6286798644464632
126456225,0.37136100976207176,0.6286389902379282
135493007,0.3713720485675769,0.6286279514324231
136099021,0.371517929824282,0.628482070175718
